link,location,time,rx_gbs,tx_gbs
ER1,AMS,2024-05-02 21:00:00,2.857599523,9.759920727
ER1,AMS,2024-05-02 22:00:00,0.324131382,7.176942704
ER1,AMS,2024-05-02 23:00:00,1.235724011,1.916336962
ER1,AMS,2024-05-03 00:00:00,0.226607439,0.572773096
ER1,AMS,2024-05-03 01:00:00,5.114404814,0.865391484
ER1,AMS,2024-05-03 02:00:00,1.147195813,7.903084977
ER1,AMS,2024-05-03 03:00:00,0.715111643,1.196650457
ER1,AMS,2024-05-03 04:00:00,0.530403034,2.976523207
ER1,AMS,2024-05-03 05:00:00,0.419698147,3.980206833
ER1,AMS,2024-05-03 06:00:00,0.58754319,2.711958275
ER1,AMS,2024-05-03 07:00:00,3.823986129,1.079161507
ER1,AMS,2024-05-03 08:00:00,5.6559590790000005,2.4287641
ER1,AMS,2024-05-03 09:00:00,0.520856435,1.42010952
ER1,AMS,2024-05-03 10:00:00,1.0353003,1.753192954
ER1,AMS,2024-05-03 11:00:00,2.47285654,5.965514857
ER1,AMS,2024-05-03 12:00:00,0.289361291,4.559403127
ER1,AMS,2024-05-03 13:00:00,4.550105083,2.617465667
ER1,AMS,2024-05-03 14:00:00,0.521064199,0.762010478
ER1,AMS,2024-05-03 15:00:00,0.229412986,1.520305976
ER1,AMS,2024-05-03 16:00:00,1.664644428,1.489515581
ER1,AMS,2024-05-03 17:00:00,0.4036711349999999,7.590538553
ER1,AMS,2024-05-03 18:00:00,0.388761168,4.987803231
ER1,AMS,2024-05-03 19:00:00,0.809643267,0.877798155
ER1,AMS,2024-05-03 20:00:00,0.717975602,7.164068538
ER1,AMS,2024-05-03 21:00:00,0.531295796,4.231930603
ER1,AMS,2024-05-03 22:00:00,0.218780907,4.351855299
ER1,AMS,2024-05-03 23:00:00,2.744304838,10.580877118
ER1,AMS,2024-05-04 00:00:00,3.13378437,10.040825681
ER1,AMS,2024-05-04 01:00:00,0.820102476,1.482504539
ER1,AMS,2024-05-04 02:00:00,1.944359154,8.056819914
ER1,AMS,2024-05-04 03:00:00,3.823986129,0.763827205
ER1,AMS,2024-05-04 04:00:00,0.525785936,0.541508096
ER1,AMS,2024-05-04 05:00:00,1.577060307,1.899355123
ER1,AMS,2024-05-04 06:00:00,1.88428601,0.818787662
ER1,AMS,2024-05-04 07:00:00,2.203832492,1.762609918
ER1,AMS,2024-05-04 08:00:00,0.437105933,1.374089465
ER1,AMS,2024-05-04 09:00:00,2.632799529,8.549822135
ER1,AMS,2024-05-04 10:00:00,0.521215348,1.665195164
ER1,AMS,2024-05-04 11:00:00,0.675279116,7.671760069999999
ER1,AMS,2024-05-04 12:00:00,2.569413178,2.620684162
ER1,AMS,2024-05-04 13:00:00,1.95189658,4.807957335999999
ER1,AMS,2024-05-04 14:00:00,0.845845447,4.89168409
ER1,AMS,2024-05-04 15:00:00,0.651133705,0.724654992
ER1,AMS,2024-05-04 16:00:00,3.484700922,1.658444075
ER1,AMS,2024-05-04 17:00:00,3.22079942,8.486891359
ER1,AMS,2024-05-04 18:00:00,0.38741079,1.127375275
ER1,AMS,2024-05-04 19:00:00,0.21240801,8.045455919
ER1,AMS,2024-05-04 20:00:00,0.787269308,0.642804034
ER1,AMS,2024-05-04 21:00:00,0.315172453,0.448611344
ER1,AMS,2024-05-04 22:00:00,0.4632405699999999,2.344729354
ER1,AMS,2024-05-04 23:00:00,4.573696842,4.032093788
ER1,AMS,2024-05-05 00:00:00,1.830561856,2.328729394
ER1,AMS,2024-05-05 01:00:00,0.495315099,1.705795622
ER1,AMS,2024-05-05 02:00:00,0.227965459,2.866201907
ER1,AMS,2024-05-05 03:00:00,0.493027492,4.979832202
ER1,AMS,2024-05-05 04:00:00,0.55935309,1.876521293
ER1,AMS,2024-05-05 05:00:00,0.297291175,4.97794008
ER1,AMS,2024-05-05 06:00:00,0.364021075,1.990143254
ER1,AMS,2024-05-05 07:00:00,0.446151019,0.989409233
ER1,AMS,2024-05-05 08:00:00,3.192219305,1.198461196
ER1,AMS,2024-05-05 09:00:00,0.0,1.595392756
ER1,AMS,2024-05-05 10:00:00,2.6111139750000003,3.879490404
ER1,AMS,2024-05-05 11:00:00,0.304414874,9.798195929
ER1,AMS,2024-05-05 12:00:00,3.006742187,4.742229512
ER1,AMS,2024-05-05 13:00:00,0.393340538,0.663020021
ER1,AMS,2024-05-05 14:00:00,0.493027492,1.576773166
ER1,AMS,2024-05-05 15:00:00,0.361998322,0.6722286749999999
ER1,AMS,2024-05-05 16:00:00,2.760288995,0.8449239580000001
ER1,AMS,2024-05-05 17:00:00,0.618320799,6.1277196
ER1,AMS,2024-05-05 18:00:00,0.348646165,3.851116866
ER1,AMS,2024-05-05 19:00:00,0.992731248,2.309617656
ER1,AMS,2024-05-05 20:00:00,1.050172767,6.079366578
ER1,AMS,2024-05-05 21:00:00,1.085849187,6.356504568
ER1,AMS,2024-05-05 22:00:00,2.989978212,2.309617656
ER1,AMS,2024-05-05 23:00:00,0.696114182,1.031734732
ER1,AMS,2024-05-06 00:00:00,0.437105933,0.0
ER1,AMS,2024-05-06 01:00:00,4.080846305,1.441269311
ER1,AMS,2024-05-06 02:00:00,5.6559590790000005,0.7299700849999999
ER1,AMS,2024-05-06 03:00:00,4.0320489550000005,2.633722437
ER1,AMS,2024-05-06 04:00:00,0.242406305,1.297103546
ER1,AMS,2024-05-06 05:00:00,0.157116729,1.941863049
ER1,AMS,2024-05-06 06:00:00,3.205071809,4.672430341
ER1,AMS,2024-05-06 07:00:00,0.385846613,1.896939472
ER1,AMS,2024-05-06 08:00:00,0.444677514,7.429256692999999
ER1,AMS,2024-05-06 09:00:00,0.573918154,3.474497507
ER1,AMS,2024-05-06 10:00:00,4.550105083,2.046875274
ER1,AMS,2024-05-06 11:00:00,3.428162922,7.944412177
ER1,AMS,2024-05-06 12:00:00,0.615610665,0.745546249
ER1,AMS,2024-05-06 13:00:00,0.7702136079999999,2.286428002
ER1,AMS,2024-05-06 14:00:00,2.449564613,2.118628691
ER1,AMS,2024-05-06 15:00:00,3.730616018,5.851766178
ER1,AMS,2024-05-06 16:00:00,0.295225315,0.929720511
ER1,AMS,2024-05-06 17:00:00,0.256416125,1.011475839
ER1,AMS,2024-05-06 18:00:00,2.220572143,0.684089423
ER1,AMS,2024-05-06 19:00:00,0.450864897,4.961336633
ER1,AMS,2024-05-06 20:00:00,0.294743121,0.982684012
ER1,AMS,2024-05-06 21:00:00,0.387952654,2.129755083
ER1,AMS,2024-05-06 22:00:00,0.726961394,2.608178238
ER1,AMS,2024-05-06 23:00:00,3.729233381,7.756181837
ER1,AMS,2024-05-07 00:00:00,0.450864897,2.405117756
ER1,AMS,2024-05-07 01:00:00,0.0,9.470139099
ER1,AMS,2024-05-07 02:00:00,4.344381018,2.002352159
ER1,AMS,2024-05-07 03:00:00,0.424824443,1.092779355
ER1,AMS,2024-05-07 04:00:00,0.398887509,0.526302549
ER1,AMS,2024-05-07 05:00:00,0.44847454,0.983862622
ER1,AMS,2024-05-07 06:00:00,2.177569456,4.718874814
ER1,AMS,2024-05-07 07:00:00,3.730616018,0.0
ER1,AMS,2024-05-07 08:00:00,0.909621768,0.6292711950000001
ER1,AMS,2024-05-07 09:00:00,3.124545062,4.682286463
ER1,AMS,2024-05-07 10:00:00,1.542701137,1.355534845
ER1,AMS,2024-05-07 11:00:00,0.3265236489999999,8.067016464
ER1,AMS,2024-05-07 12:00:00,0.736684113,1.723237895
ER1,AMS,2024-05-07 13:00:00,0.57758816,7.00273012
ER1,AMS,2024-05-07 14:00:00,0.618320799,0.762010478
ER1,AMS,2024-05-07 15:00:00,3.576278778,0.989409233
ER1,AMS,2024-05-07 16:00:00,0.874332993,0.765193359
ER1,AMS,2024-05-07 17:00:00,0.20598889,1.105228034
ER1,AMS,2024-05-07 18:00:00,0.665620686,1.64311843
ER1,AMS,2024-05-07 19:00:00,0.21446678,1.305655148
ER1,AMS,2024-05-07 20:00:00,0.412213988,0.465089698
ER1,AMS,2024-05-07 21:00:00,3.428162922,6.181697388
ER1,AMS,2024-05-07 22:00:00,0.261664439,5.956641982
ER1,AMS,2024-05-07 23:00:00,2.367063615,1.699951772
ER1,AMS,2024-05-08 00:00:00,4.277357662,2.303706952
ER1,AMS,2024-05-08 01:00:00,0.353246108,1.098826395
ER1,AMS,2024-05-08 02:00:00,0.474538709,0.571471378
ER1,AMS,2024-05-08 03:00:00,1.426014517,0.967042427
ER1,AMS,2024-05-08 04:00:00,0.7720926530000001,7.926444236
ER1,AMS,2024-05-08 05:00:00,2.899142114,1.527428119
ER1,AMS,2024-05-08 06:00:00,2.6111139750000003,4.322859058
ER1,AMS,2024-05-08 07:00:00,0.43059285,0.7255508509999999
ER1,AMS,2024-05-08 08:00:00,0.975878274,0.5873961839999999
ER1,AMS,2024-05-08 09:00:00,1.5171912710000002,1.941863049
ER1,AMS,2024-05-08 10:00:00,0.308644079,2.457461383
ER1,AMS,2024-05-08 11:00:00,0.304196869,10.580877118
ER1,AMS,2024-05-08 12:00:00,2.881106994,3.105100444
ER1,AMS,2024-05-08 13:00:00,0.363233839,6.896400691
ER1,AMS,2024-05-08 14:00:00,0.767550456,1.916336962
ER1,AMS,2024-05-08 15:00:00,2.886132594,2.236869557
ER1,AMS,2024-05-08 16:00:00,3.729233381,1.489515581
ER1,AMS,2024-05-08 17:00:00,4.4684988610000005,0.767892091
ER1,AMS,2024-05-08 18:00:00,0.398887509,4.575378779
ER1,AMS,2024-05-08 19:00:00,0.702281385,0.807409182
ER1,AMS,2024-05-08 20:00:00,2.801908199,0.6655899670000001
ER1,AMS,2024-05-08 21:00:00,0.361998322,6.147303431
ER1,AMS,2024-05-08 22:00:00,2.886132594,0.692633055
ER1,AMS,2024-05-08 23:00:00,0.635997872,8.697999301
ER1,AMS,2024-05-09 00:00:00,3.484700922,1.563003074
ER1,AMS,2024-05-09 01:00:00,0.399100619,8.629908806
ER1,AMS,2024-05-09 02:00:00,0.206159619,1.063536552
ER1,AMS,2024-05-09 03:00:00,0.253272955,1.779932598
ER1,AMS,2024-05-09 04:00:00,0.949884158,1.571923404
ER1,AMS,2024-05-09 05:00:00,0.249407692,3.0056016960000003
ER1,AMS,2024-05-09 06:00:00,2.171091259,3.417238096
ER1,AMS,2024-05-09 07:00:00,0.450864897,5.814915658
ER1,AMS,2024-05-09 08:00:00,0.46602348,2.405117756
ER1,AMS,2024-05-09 09:00:00,0.21240801,2.677058356
ER1,AMS,2024-05-09 10:00:00,3.458530826,4.154318015
ER1,AMS,2024-05-09 11:00:00,0.472270543,2.271395551
ER1,AMS,2024-05-09 12:00:00,3.3162112500000003,0.455432616
ER1,AMS,2024-05-09 13:00:00,0.205856135,1.233080452
ER1,AMS,2024-05-09 14:00:00,0.14563206,7.064249936
ER1,AMS,2024-05-09 15:00:00,1.167956494,0.0
ER1,AMS,2024-05-09 16:00:00,0.401456312,0.264537111
ER1,AMS,2024-05-09 17:00:00,0.8762690909999999,9.478607461
ER1,AMS,2024-05-09 18:00:00,0.180808901,2.526885139
ER1,AMS,2024-05-09 19:00:00,0.413468133,1.1918064510000002
ER1,AMS,2024-05-09 20:00:00,0.401769973,1.699951772
ER1,AMS,2024-05-09 21:00:00,0.200675327,7.847390711
ER1,AMS,2024-05-09 22:00:00,0.0,3.474585485
ER1,AMS,2024-05-09 23:00:00,0.537996621,6.926320167
ER1,AMS,2024-05-10 00:00:00,0.4036711349999999,2.220102719
ER1,AMS,2024-05-10 01:00:00,0.2471330689999999,8.067016464
ER1,AMS,2024-05-10 02:00:00,1.620061849,2.01260484
ER1,AMS,2024-05-10 03:00:00,1.180994976,0.7299700849999999
ER1,AMS,2024-05-10 04:00:00,0.3387766829999999,1.488935081
ER1,AMS,2024-05-10 05:00:00,0.488443644,1.292880668
ER1,AMS,2024-05-10 06:00:00,3.01279323,3.408000401
ER1,AMS,2024-05-10 07:00:00,0.8261912260000001,2.620684162
ER1,AMS,2024-05-10 08:00:00,1.908366483,0.912565376
ER1,AMS,2024-05-10 09:00:00,3.404214077,3.452323317
ER1,AMS,2024-05-10 10:00:00,0.57758816,5.618359849
ER1,AMS,2024-05-10 11:00:00,0.244594594,5.078311058
ER1,AMS,2024-05-10 12:00:00,0.539732595,0.912138042
ER1,AMS,2024-05-10 13:00:00,0.598208238,3.626125957
ER1,AMS,2024-05-10 14:00:00,0.484343667,3.534524446
ER1,AMS,2024-05-10 15:00:00,0.189432994,0.497605739
ER1,AMS,2024-05-10 16:00:00,4.201861534,1.975403849
ER1,AMS,2024-05-10 17:00:00,4.453010279,4.399735361
ER1,AMS,2024-05-10 18:00:00,0.485943392,1.55373149
ER1,AMS,2024-05-10 19:00:00,0.324131382,0.0
ER1,AMS,2024-05-10 20:00:00,0.379642732,4.334820831
ER1,AMS,2024-05-10 21:00:00,0.488443644,1.507362497
ER1,AMS,2024-05-10 22:00:00,0.745310805,0.5262441680000001
ER1,AMS,2024-05-10 23:00:00,3.783440935,4.466150577
ER1,AMS,2024-05-11 00:00:00,0.498253405,2.882611123
ER1,AMS,2024-05-11 01:00:00,0.2216376239999999,1.353905271
ER1,AMS,2024-05-11 02:00:00,0.524220669,0.919213681
ER1,AMS,2024-05-11 03:00:00,0.715111643,7.33088404
ER1,AMS,2024-05-11 04:00:00,3.647486243,6.280911943
ER1,AMS,2024-05-11 05:00:00,0.458362515,6.890422188
ER1,AMS,2024-05-11 06:00:00,3.687443681,4.726703184
ER1,AMS,2024-05-11 07:00:00,0.770627837,5.619864995
ER1,AMS,2024-05-11 08:00:00,0.282533223,8.170568935
ER1,AMS,2024-05-11 09:00:00,0.406599586,3.611861558
ER1,AMS,2024-05-11 10:00:00,0.363233839,4.726703184
ER1,AMS,2024-05-11 11:00:00,0.722532557,3.155824277
ER1,AMS,2024-05-11 12:00:00,0.393019665,5.646651794
ER1,AMS,2024-05-11 13:00:00,1.15917997,0.607427081
ER1,AMS,2024-05-11 14:00:00,0.590385944,0.541556453
ER1,AMS,2024-05-11 15:00:00,0.207371222,2.844708474
ER1,AMS,2024-05-11 16:00:00,2.497643004,1.454096258
ER1,AMS,2024-05-11 17:00:00,0.735021287,1.374089465
ER1,AMS,2024-05-11 18:00:00,0.787269308,1.233498916
ER1,AMS,2024-05-11 19:00:00,0.199343841,0.497605739
ER1,AMS,2024-05-11 20:00:00,0.188208725,0.8101475730000001
ER1,AMS,2024-05-11 21:00:00,1.600224416,4.429405107
ER1,AMS,2024-05-11 22:00:00,0.829273852,0.665619841
ER1,AMS,2024-05-11 23:00:00,3.729233381,2.221568252
ER1,AMS,2024-05-12 00:00:00,1.467334841,2.306691516
ER1,AMS,2024-05-12 01:00:00,1.492772039,5.933432803
ER1,AMS,2024-05-12 02:00:00,0.336866165,8.819212421
ER1,AMS,2024-05-12 03:00:00,0.513786436,2.271395551
ER1,AMS,2024-05-12 04:00:00,0.394273068,0.455432616
ER1,AMS,2024-05-12 05:00:00,0.209183939,1.233498916
ER1,AMS,2024-05-12 06:00:00,0.191933547,1.02293359
ER1,AMS,2024-05-12 07:00:00,0.485328155,7.463688823
ER1,AMS,2024-05-12 08:00:00,0.421407915,1.240464802
ER1,AMS,2024-05-12 09:00:00,0.24380909,0.0
ER1,AMS,2024-05-12 10:00:00,0.58754319,0.4986385479999999
ER1,AMS,2024-05-12 11:00:00,2.533824583,1.753192954
ER1,AMS,2024-05-12 12:00:00,0.382982447,7.756181837
ER1,AMS,2024-05-12 13:00:00,0.392900992,1.101669081
ER1,AMS,2024-05-12 14:00:00,2.822797684,7.082492576
ER1,AMS,2024-05-12 15:00:00,0.573918154,6.855904555
ER1,AMS,2024-05-12 16:00:00,0.734206898,1.534149785
ER1,AMS,2024-05-12 17:00:00,2.651044009,0.903076064
ER1,AMS,2024-05-12 18:00:00,0.242493863,2.779921345
ER1,AMS,2024-05-12 19:00:00,0.655202751,4.575378779
ER1,AMS,2024-05-12 20:00:00,1.072641836,1.985399114
ER1,AMS,2024-05-12 21:00:00,0.7702136079999999,3.249862906
ER1,AMS,2024-05-12 22:00:00,0.211043483,7.668670201
ER1,AMS,2024-05-12 23:00:00,4.146499597,3.630942648
ER1,AMS,2024-05-13 00:00:00,1.052115033,1.49475958
ER1,AMS,2024-05-13 01:00:00,4.201861534,1.689847419
ER1,AMS,2024-05-13 02:00:00,0.465297379,1.849895115
ER1,AMS,2024-05-13 03:00:00,0.218396754,1.928278581
ER1,AMS,2024-05-13 04:00:00,0.0,3.748695869
ER1,AMS,2024-05-13 05:00:00,2.272638878,0.471350698
ER1,AMS,2024-05-13 06:00:00,3.798866949,1.481672293
ER1,AMS,2024-05-13 07:00:00,0.205856135,1.637583834
ER1,AMS,2024-05-13 08:00:00,0.7784171870000001,0.844111797
ER1,AMS,2024-05-13 09:00:00,0.262156574,0.945065886
ER1,AMS,2024-05-13 10:00:00,1.169475632,1.05323182
ER1,AMS,2024-05-13 11:00:00,0.0,7.847390711
ER1,AMS,2024-05-13 12:00:00,0.794451461,5.022540397
ER1,AMS,2024-05-13 13:00:00,2.760288995,0.724654992
ER1,AMS,2024-05-13 14:00:00,0.249407692,2.077677367
ER1,AMS,2024-05-13 15:00:00,2.589196368,7.159903228
ER1,AMS,2024-05-13 16:00:00,0.375231052,2.662854215
ER1,AMS,2024-05-13 17:00:00,0.806246552,0.885636113
ER1,AMS,2024-05-13 18:00:00,0.579513855,0.762010478
ER1,AMS,2024-05-13 19:00:00,0.736072739,6.041852693
ER1,AMS,2024-05-13 20:00:00,0.3510364,1.470900183
ER1,AMS,2024-05-13 21:00:00,3.783440935,1.109505719
ER1,AMS,2024-05-13 22:00:00,1.005256179,2.207834013
ER1,AMS,2024-05-13 23:00:00,1.050172767,0.711913349
ER1,AMS,2024-05-14 00:00:00,4.4684988610000005,10.310818834
ER1,AMS,2024-05-14 01:00:00,0.569521362,0.461569794
ER1,AMS,2024-05-14 02:00:00,0.635997872,1.164766864
ER1,AMS,2024-05-14 03:00:00,2.144565382,7.291352932000001
ER1,AMS,2024-05-14 04:00:00,0.7087158490000001,0.912966209
ER1,AMS,2024-05-14 05:00:00,2.262453955,5.813115801
ER1,AMS,2024-05-14 06:00:00,0.21240801,10.32182947
ER1,AMS,2024-05-14 07:00:00,0.143651608,1.217592298
ER1,AMS,2024-05-14 08:00:00,0.528799163,1.796362074
ER1,AMS,2024-05-14 09:00:00,0.336866165,6.104117787
ER1,AMS,2024-05-14 10:00:00,0.418587907,2.077635761
ER1,AMS,2024-05-14 11:00:00,0.331404337,0.80351058
ER1,AMS,2024-05-14 12:00:00,2.738802051,1.128687251
ER1,AMS,2024-05-14 13:00:00,0.453610642,0.543374945
ER1,AMS,2024-05-14 14:00:00,0.255700004,1.364082244
ER1,AMS,2024-05-14 15:00:00,0.2634842,1.141380445
ER1,AMS,2024-05-14 16:00:00,3.403828297,3.48239903
ER1,AMS,2024-05-14 17:00:00,0.205169086,1.200936038
ER1,AMS,2024-05-14 18:00:00,1.807133756,5.237593243
ER1,AMS,2024-05-14 19:00:00,1.143418631,1.429379246
ER1,AMS,2024-05-14 20:00:00,0.2471330689999999,1.49475958
ER1,AMS,2024-05-14 21:00:00,3.774813863,3.980206833
ER1,AMS,2024-05-14 22:00:00,0.417329625,9.068603816
ER1,AMS,2024-05-14 23:00:00,0.974202651,1.838251155
ER1,AMS,2024-05-15 00:00:00,0.34838035,1.7736774050000002
ER1,AMS,2024-05-15 01:00:00,2.857599523,8.819212421
ER1,AMS,2024-05-15 02:00:00,0.974202651,1.52630492
ER1,AMS,2024-05-15 03:00:00,0.252768643,3.474497507
ER1,AMS,2024-05-15 04:00:00,4.550105083,9.958897685
ER1,AMS,2024-05-15 05:00:00,0.0,1.507362497
ER1,AMS,2024-05-15 06:00:00,0.651133705,2.511618364
ER1,AMS,2024-05-15 07:00:00,1.839697034,2.446695473
ER1,AMS,2024-05-15 08:00:00,0.824492134,2.319826879
ER1,AMS,2024-05-15 09:00:00,3.232916304,6.086423816
ER1,AMS,2024-05-15 10:00:00,3.094122148,8.038401399
ER1,AMS,2024-05-15 11:00:00,3.647486243,5.481375943
ER1,AMS,2024-05-15 12:00:00,0.735823224,2.52391701
ER1,AMS,2024-05-15 13:00:00,0.213784055,2.660546655
ER1,AMS,2024-05-15 14:00:00,0.585039588,0.455432616
ER1,AMS,2024-05-15 15:00:00,0.23079509,8.013901581999999
ER1,AMS,2024-05-15 16:00:00,0.115869481,6.013104041
ER1,AMS,2024-05-15 17:00:00,0.325794856,7.670055294
ER1,AMS,2024-05-15 18:00:00,0.458554947,2.594604709
ER1,AMS,2024-05-15 19:00:00,0.6618036310000001,8.005636977
ER1,AMS,2024-05-15 20:00:00,1.017565389,1.105228034
ER1,AMS,2024-05-15 21:00:00,0.395673797,1.810721312
ER1,AMS,2024-05-15 22:00:00,1.773417618,8.170568935
ER1,AMS,2024-05-15 23:00:00,0.655202751,1.506261139
ER1,AMS,2024-05-16 00:00:00,4.778580518,3.81096132
ER1,AMS,2024-05-16 01:00:00,0.493698941,8.455938736
ER1,AMS,2024-05-16 02:00:00,3.276762223,0.945065886
ER1,AMS,2024-05-16 03:00:00,3.402129674,1.750371319
ER1,AMS,2024-05-16 04:00:00,3.854195809,2.795907384
ER1,AMS,2024-05-16 05:00:00,3.141570609,1.148584035
ER1,AMS,2024-05-16 06:00:00,0.3387766829999999,0.0
ER1,AMS,2024-05-16 07:00:00,3.276762223,3.1373525
ER1,AMS,2024-05-16 08:00:00,0.205674659,2.405865474
ER1,AMS,2024-05-16 09:00:00,5.211101692,3.375801802
ER1,AMS,2024-05-16 10:00:00,0.270621071,1.199637779
ER1,AMS,2024-05-16 11:00:00,1.362793368,1.039311094
ER1,AMS,2024-05-16 12:00:00,1.209517605,0.34740419
ER1,AMS,2024-05-16 13:00:00,0.398316389,0.0
ER1,AMS,2024-05-16 14:00:00,0.1923869849999999,0.958676254
ER1,AMS,2024-05-16 15:00:00,0.147839696,2.239425732
ER1,AMS,2024-05-16 16:00:00,0.138733058,5.869738805
ER1,AMS,2024-05-16 17:00:00,1.239776145,1.507362497
ER1,AMS,2024-05-16 18:00:00,0.5912861110000001,0.80351058
ER1,AMS,2024-05-16 19:00:00,0.245479052,10.753115675
ER1,AMS,2024-05-16 20:00:00,0.3265236489999999,1.109505719
ER1,AMS,2024-05-16 21:00:00,0.759050198,2.711958275
ER1,AMS,2024-05-16 22:00:00,3.22079942,2.317120067
ER1,AMS,2024-05-16 23:00:00,0.279667141,2.620260773
ER1,AMS,2024-05-17 00:00:00,0.6618036310000001,1.658444075
ER1,AMS,2024-05-17 01:00:00,0.225807792,2.000749734
ER1,AMS,2024-05-17 02:00:00,0.340012734,1.122879936
ER1,AMS,2024-05-17 03:00:00,0.687042035,1.005981298
ER1,AMS,2024-05-17 04:00:00,0.8435053530000001,2.711958275
ER1,AMS,2024-05-17 05:00:00,0.949884158,5.618359849
ER1,AMS,2024-05-17 06:00:00,0.421407915,0.5572380100000001
ER1,AMS,2024-05-17 07:00:00,0.7061191579999999,1.916336962
ER1,AMS,2024-05-17 08:00:00,0.771448558,0.6292711950000001
ER1,AMS,2024-05-17 09:00:00,0.348646165,0.945065886
ER1,AMS,2024-05-17 10:00:00,0.447208999,5.147709673
ER1,AMS,2024-05-17 11:00:00,5.6559590790000005,4.399735361
ER1,AMS,2024-05-17 12:00:00,3.269468708,8.054235641
ER1,AMS,2024-05-17 13:00:00,1.072641836,8.428573824
ER1,AMS,2024-05-17 14:00:00,0.277137311,9.101262677
ER1,AMS,2024-05-17 15:00:00,0.8838797629999999,4.807957335999999
ER1,AMS,2024-05-17 16:00:00,0.242406305,4.466150577
ER1,AMS,2024-05-17 17:00:00,0.396301117,0.541556453
ER1,AMS,2024-05-17 18:00:00,2.738802051,6.664746004
ER1,AMS,2024-05-17 19:00:00,0.3674113089999999,7.745182804
ER1,AMS,2024-05-17 20:00:00,0.745310805,0.8291277
ER1,AMS,2024-05-17 21:00:00,0.982032881,1.702310095
ER1,AMS,2024-05-17 22:00:00,0.4846504219999999,2.802063344
ER1,AMS,2024-05-17 23:00:00,0.419482647,1.364082244
ER1,AMS,2024-05-18 00:00:00,0.723753504,2.743352536
ER1,AMS,2024-05-18 01:00:00,0.537000459,0.542017941
ER1,AMS,2024-05-18 02:00:00,0.46602348,2.594604709
ER1,AMS,2024-05-18 03:00:00,2.665538786,7.435243391
ER1,AMS,2024-05-18 04:00:00,0.188208725,1.05323182
ER1,AMS,2024-05-18 05:00:00,0.220413778,2.144369082
ER1,AMS,2024-05-18 06:00:00,0.419937661,1.304494673
ER1,AMS,2024-05-18 07:00:00,4.420445594,6.677399868
ER1,AMS,2024-05-18 08:00:00,0.7087158490000001,4.205541259
ER1,AMS,2024-05-18 09:00:00,0.57758816,1.52630492
ER1,AMS,2024-05-18 10:00:00,1.651964308,0.2945868339999999
ER1,AMS,2024-05-18 11:00:00,0.157332232,2.115630625
ER1,AMS,2024-05-18 12:00:00,0.590385944,2.405117756
ER1,AMS,2024-05-18 13:00:00,0.271949244,5.501449244
ER1,AMS,2024-05-18 14:00:00,0.24498859,1.49373027
ER1,AMS,2024-05-18 15:00:00,1.903082745,3.851116866
ER1,AMS,2024-05-18 16:00:00,0.3994930869999999,0.8918510789999999
ER1,AMS,2024-05-18 17:00:00,0.655202751,7.150139875
ER1,AMS,2024-05-18 18:00:00,0.59544353,4.425022756
ER1,AMS,2024-05-18 19:00:00,0.734206898,7.525557508
ER1,AMS,2024-05-18 20:00:00,0.994911657,2.78985624
ER1,AMS,2024-05-18 21:00:00,3.232916304,1.02293359
ER1,AMS,2024-05-18 22:00:00,3.462511333,0.929720511
ER1,AMS,2024-05-18 23:00:00,0.341629226,1.211062474
ER1,AMS,2024-05-19 00:00:00,3.276762223,2.526885139
ER1,AMS,2024-05-19 01:00:00,1.104107573,0.677688432
ER1,AMS,2024-05-19 02:00:00,0.982032881,1.65748358
ER1,AMS,2024-05-19 03:00:00,0.23079509,0.724654992
ER1,AMS,2024-05-19 04:00:00,0.32264886,2.746428592
ER1,AMS,2024-05-19 05:00:00,0.5632891289999999,0.96595442
ER1,AMS,2024-05-19 06:00:00,0.0,1.778203949
ER1,AMS,2024-05-19 07:00:00,3.079428534,6.804657032
ER1,AMS,2024-05-19 08:00:00,0.521064199,0.969215523
ER1,AMS,2024-05-19 09:00:00,2.333917593,4.97794008
ER1,AMS,2024-05-19 10:00:00,0.347949237,6.667957543
ER1,AMS,2024-05-19 11:00:00,0.710103731,5.147709673
ER1,AMS,2024-05-19 12:00:00,0.412525506,3.474497507
ER1,AMS,2024-05-19 13:00:00,0.525785936,1.762077142
ER1,AMS,2024-05-19 14:00:00,0.218973522,9.779054352
ER1,AMS,2024-05-19 15:00:00,0.419482647,8.080034437
ER1,AMS,2024-05-19 16:00:00,0.321966773,11.255119933
ER1,AMS,2024-05-19 17:00:00,0.5090848729999999,1.457109387
ER1,AMS,2024-05-19 18:00:00,0.162590351,1.659457054
ER1,AMS,2024-05-19 19:00:00,1.519696541,1.705795622
ER1,AMS,2024-05-19 20:00:00,3.774201778,4.032093788
ER1,AMS,2024-05-19 21:00:00,0.909621768,7.336011424
ER1,AMS,2024-05-19 22:00:00,3.484700922,8.038401399
ER1,AMS,2024-05-19 23:00:00,0.3510364,1.52630492
ER1,AMS,2024-05-20 00:00:00,0.456362251,2.795907384
ER1,AMS,2024-05-20 01:00:00,1.742680458,6.008871541
ER1,AMS,2024-05-20 02:00:00,0.189432994,0.865391484
ER1,AMS,2024-05-20 03:00:00,3.734895273,2.306178643
ER1,AMS,2024-05-20 04:00:00,0.838037925,0.921836522
ER1,AMS,2024-05-20 05:00:00,3.01279323,2.900185305
ER1,AMS,2024-05-20 06:00:00,0.147839696,8.05049501
