link,location,time,rx_gbs,tx_gbs
Verizon,US-DA3,2024-05-17 02:00:00,9.623044791,2.429849325
Verizon,US-DA3,2024-05-17 03:00:00,6.396868241,4.201446881
Verizon,US-DA3,2024-05-17 04:00:00,1.779675075,3.018512942
Verizon,US-DA3,2024-05-17 05:00:00,0.842538147,11.062179491
Verizon,US-DA3,2024-05-17 06:00:00,7.726770411,11.11969373
Verizon,US-DA3,2024-05-17 07:00:00,2.452499468,4.044379889
Verizon,US-DA3,2024-05-17 08:00:00,1.338288679,12.967915769
Verizon,US-DA3,2024-05-17 09:00:00,3.796071916,4.213147098
Verizon,US-DA3,2024-05-17 10:00:00,12.850171188,5.583568768
Verizon,US-DA3,2024-05-17 11:00:00,1.459523066,4.409675608
Verizon,US-DA3,2024-05-17 12:00:00,2.357317305,5.0782344550000005
Verizon,US-DA3,2024-05-17 13:00:00,3.773608251,2.304509227
Verizon,US-DA3,2024-05-17 14:00:00,8.88065787,2.6651748690000003
Verizon,US-DA3,2024-05-17 15:00:00,0.989809599,4.522974979
Verizon,US-DA3,2024-05-17 16:00:00,0.8921322230000001,11.466085978
Verizon,US-DA3,2024-05-17 17:00:00,1.371998883,5.203228275
Verizon,US-DA3,2024-05-17 18:00:00,0.981364129,11.812364196
Verizon,US-DA3,2024-05-17 19:00:00,2.044479603,3.418759275
Verizon,US-DA3,2024-05-17 20:00:00,3.866197741,2.312692329
Verizon,US-DA3,2024-05-17 21:00:00,1.649247278,13.313878058
Verizon,US-DA3,2024-05-17 22:00:00,7.726770411,2.020124319
Verizon,US-DA3,2024-05-17 23:00:00,1.62119538,2.294648808
Verizon,US-DA3,2024-05-18 00:00:00,7.36415431,12.380553681
Verizon,US-DA3,2024-05-18 01:00:00,1.294780398,3.983947498
Verizon,US-DA3,2024-05-18 02:00:00,0.7533134659999999,5.456649755
Verizon,US-DA3,2024-05-18 03:00:00,4.0754577,5.353980206
Verizon,US-DA3,2024-05-18 04:00:00,3.77382611,11.612837284
Verizon,US-DA3,2024-05-18 05:00:00,4.487746854,2.144753849
Verizon,US-DA3,2024-05-18 06:00:00,1.270510928,2.091062483
Verizon,US-DA3,2024-05-18 07:00:00,1.28984261,4.105452199
Verizon,US-DA3,2024-05-18 08:00:00,7.276533541,2.289703757
Verizon,US-DA3,2024-05-18 09:00:00,0.918430454,9.098172648
Verizon,US-DA3,2024-05-18 10:00:00,0.725289911,5.015414073
Verizon,US-DA3,2024-05-18 11:00:00,1.546867653,3.069998673
Verizon,US-DA3,2024-05-18 12:00:00,6.35063413,2.566345556
Verizon,US-DA3,2024-05-18 13:00:00,0.681617342,1.722119761
Verizon,US-DA3,2024-05-18 14:00:00,1.936630979,12.62509154
Verizon,US-DA3,2024-05-18 15:00:00,0.8667080540000001,3.921925321
Verizon,US-DA3,2024-05-18 16:00:00,3.208028598,11.355824739
Verizon,US-DA3,2024-05-18 17:00:00,0.626982049,10.607989687
Verizon,US-DA3,2024-05-18 18:00:00,1.090835646,10.197603405
Verizon,US-DA3,2024-05-18 19:00:00,1.808960378,10.700030102
Verizon,US-DA3,2024-05-18 20:00:00,0.679853714,10.872214398
Verizon,US-DA3,2024-05-18 21:00:00,1.650863376,4.732689004
Verizon,US-DA3,2024-05-18 22:00:00,0.584851172,9.598679989
Verizon,US-DA3,2024-05-18 23:00:00,2.924952403,19.512626778
Verizon,US-DA3,2024-05-19 00:00:00,11.216936666,4.117885214999999
Verizon,US-DA3,2024-05-19 01:00:00,4.060800825,0.0
Verizon,US-DA3,2024-05-19 02:00:00,1.508511729,4.351237677
Verizon,US-DA3,2024-05-19 03:00:00,2.280574848,9.413866259
Verizon,US-DA3,2024-05-19 04:00:00,1.650863376,6.685363266
Verizon,US-DA3,2024-05-19 05:00:00,2.520224964,9.100130601
Verizon,US-DA3,2024-05-19 06:00:00,3.87986338,5.583568768
Verizon,US-DA3,2024-05-19 07:00:00,0.712814991,1.745085534
Verizon,US-DA3,2024-05-19 08:00:00,2.905312562,3.128533363
Verizon,US-DA3,2024-05-19 09:00:00,1.28984261,11.355495215
Verizon,US-DA3,2024-05-19 10:00:00,2.394080385,11.747059926
Verizon,US-DA3,2024-05-19 11:00:00,1.367984412,2.666896615
Verizon,US-DA3,2024-05-19 12:00:00,0.647991969,9.147207881
Verizon,US-DA3,2024-05-19 13:00:00,9.927701657,2.040569341
Verizon,US-DA3,2024-05-19 14:00:00,8.88065787,7.027932961
Verizon,US-DA3,2024-05-19 15:00:00,7.871281394,5.029831405
Verizon,US-DA3,2024-05-19 16:00:00,1.62119538,2.869260543
Verizon,US-DA3,2024-05-19 17:00:00,3.489724728,2.289216989
Verizon,US-DA3,2024-05-19 18:00:00,1.997608858,1.489482692
Verizon,US-DA3,2024-05-19 19:00:00,3.029298675,8.289566401
Verizon,US-DA3,2024-05-19 20:00:00,10.295020635,4.278688324
Verizon,US-DA3,2024-05-19 21:00:00,10.001390978,8.65479307
Verizon,US-DA3,2024-05-19 22:00:00,0.684799908,2.370065485
Verizon,US-DA3,2024-05-19 23:00:00,9.955662947,5.076778388
Verizon,US-DA3,2024-05-20 00:00:00,2.289128134,3.876667452
Verizon,US-DA3,2024-05-20 01:00:00,1.526733968,2.857783809
Verizon,US-DA3,2024-05-20 02:00:00,0.889758608,1.897630897
Verizon,US-DA3,2024-05-20 03:00:00,7.91398689,9.098172648
Verizon,US-DA3,2024-05-20 04:00:00,4.145285669,2.321470044
Verizon,US-DA3,2024-05-20 05:00:00,3.921698358,7.662911473999999
Verizon,US-DA3,2024-05-20 06:00:00,1.629146167,3.898935288
Verizon,US-DA3,2024-05-20 07:00:00,9.142250296,5.067335205
Verizon,US-DA3,2024-05-20 08:00:00,2.10139575,4.123430402
Verizon,US-DA3,2024-05-20 09:00:00,10.903751193,2.813662517
Verizon,US-DA3,2024-05-20 10:00:00,1.498412847,4.940994268
Verizon,US-DA3,2024-05-20 11:00:00,2.159979307,1.642981581
Verizon,US-DA3,2024-05-20 12:00:00,1.484060586,1.907206634
Verizon,US-DA3,2024-05-20 13:00:00,0.969887817,10.866220669
Verizon,US-DA3,2024-05-20 14:00:00,1.367018584,4.442291481
Verizon,US-DA3,2024-05-20 15:00:00,1.825131724,4.259911005
Verizon,US-DA3,2024-05-20 16:00:00,1.877680674,3.963524168
Verizon,US-DA3,2024-05-20 17:00:00,0.918814948,0.0
Verizon,US-DA3,2024-05-20 18:00:00,0.570709966,4.837873182
Verizon,US-DA3,2024-05-20 19:00:00,1.019943335,2.013128685
Verizon,US-DA3,2024-05-20 20:00:00,0.656648523,2.869260543
Verizon,US-DA3,2024-05-20 21:00:00,1.111985082,2.291613399
Verizon,US-DA3,2024-05-20 22:00:00,0.761916167,4.027513731
Verizon,US-DA3,2024-05-20 23:00:00,1.314866904,5.354399146
Verizon,US-DA3,2024-05-21 00:00:00,1.612647822,13.240700962
Verizon,US-DA3,2024-05-21 01:00:00,8.468935495,0.0
Verizon,US-DA3,2024-05-21 02:00:00,6.423374527,8.256314253
Verizon,US-DA3,2024-05-21 03:00:00,1.650411006,5.260365715
Verizon,US-DA3,2024-05-21 04:00:00,7.766124955,4.064600945
Verizon,US-DA3,2024-05-21 05:00:00,1.124454069,2.135887776
Verizon,US-DA3,2024-05-21 06:00:00,1.888395224,1.731729113
Verizon,US-DA3,2024-05-21 07:00:00,0.508248036,2.661855102
Verizon,US-DA3,2024-05-21 08:00:00,1.974513781,2.831046926
Verizon,US-DA3,2024-05-21 09:00:00,1.062190487,0.0
Verizon,US-DA3,2024-05-21 10:00:00,0.751523861,4.644600992
Verizon,US-DA3,2024-05-21 11:00:00,3.27653033,4.492483514
Verizon,US-DA3,2024-05-21 12:00:00,1.372715922,9.851667028
Verizon,US-DA3,2024-05-21 13:00:00,1.429059073,2.268632973
Verizon,US-DA3,2024-05-21 14:00:00,1.074014787,0.0
Verizon,US-DA3,2024-05-21 15:00:00,1.798052112,11.241804216
Verizon,US-DA3,2024-05-21 16:00:00,1.031544663,7.823652858
Verizon,US-DA3,2024-05-21 17:00:00,0.779940382,10.606051833
Verizon,US-DA3,2024-05-21 18:00:00,1.645750717,2.814498891
Verizon,US-DA3,2024-05-21 19:00:00,8.279644159,4.015602188
Verizon,US-DA3,2024-05-21 20:00:00,0.814200661,1.58092019
Verizon,US-DA3,2024-05-21 21:00:00,0.969887817,11.851900431
Verizon,US-DA3,2024-05-21 22:00:00,1.7856233700000002,10.28675746
Verizon,US-DA3,2024-05-21 23:00:00,8.701051932,8.076027721
Verizon,US-DA3,2024-05-22 00:00:00,1.431449939,10.506076429
Verizon,US-DA3,2024-05-22 01:00:00,1.338288679,2.15587814
Verizon,US-DA3,2024-05-22 02:00:00,0.766537612,11.734904428
Verizon,US-DA3,2024-05-22 03:00:00,1.179381793,5.78582701
Verizon,US-DA3,2024-05-22 04:00:00,0.593417943,10.195553412
Verizon,US-DA3,2024-05-22 05:00:00,0.766537612,3.418759275
Verizon,US-DA3,2024-05-22 06:00:00,6.709141299,4.704828503
Verizon,US-DA3,2024-05-22 07:00:00,4.65409649,18.297901182
Verizon,US-DA3,2024-05-22 08:00:00,1.888395224,2.526370663
Verizon,US-DA3,2024-05-22 09:00:00,0.5984128790000001,13.111864924
Verizon,US-DA3,2024-05-22 10:00:00,0.725289911,12.580765143
Verizon,US-DA3,2024-05-22 11:00:00,0.8076040879999999,1.43889315
Verizon,US-DA3,2024-05-22 12:00:00,6.332707443,16.858639016999998
Verizon,US-DA3,2024-05-22 13:00:00,2.75049255,3.418866322
Verizon,US-DA3,2024-05-22 14:00:00,1.783114251,5.5797604430000005
Verizon,US-DA3,2024-05-22 15:00:00,0.0,12.327977381
Verizon,US-DA3,2024-05-22 16:00:00,1.031544663,8.846197672
Verizon,US-DA3,2024-05-22 17:00:00,0.8535213709999999,2.791354559
Verizon,US-DA3,2024-05-22 18:00:00,4.143807759,10.553354326
Verizon,US-DA3,2024-05-22 19:00:00,8.592050492,8.699411801
Verizon,US-DA3,2024-05-22 20:00:00,1.484060586,10.28675746
Verizon,US-DA3,2024-05-22 21:00:00,0.976592702,1.849379929
Verizon,US-DA3,2024-05-22 22:00:00,1.484060586,0.0
Verizon,US-DA3,2024-05-22 23:00:00,0.571406597,3.908225345
Verizon,US-DA3,2024-05-23 00:00:00,0.668427823,1.762432003
Verizon,US-DA3,2024-05-23 01:00:00,0.75274246,3.149254399
Verizon,US-DA3,2024-05-23 02:00:00,8.8223739,0.833865873
Verizon,US-DA3,2024-05-23 03:00:00,0.0,4.153209013
Verizon,US-DA3,2024-05-23 04:00:00,0.555023761,4.231567883
Verizon,US-DA3,2024-05-23 05:00:00,1.845765648,10.896338763
Verizon,US-DA3,2024-05-23 06:00:00,10.016815459,5.267859046
Verizon,US-DA3,2024-05-23 07:00:00,8.17313969,8.514019501
Verizon,US-DA3,2024-05-23 08:00:00,0.766537612,4.35155121
Verizon,US-DA3,2024-05-23 09:00:00,1.888395224,2.335718261
Verizon,US-DA3,2024-05-23 10:00:00,0.508248036,2.015180547
Verizon,US-DA3,2024-05-23 11:00:00,0.862901636,6.395399528
Verizon,US-DA3,2024-05-23 12:00:00,1.225272153,7.920060316000001
Verizon,US-DA3,2024-05-23 13:00:00,0.6087192349999999,7.04093571
Verizon,US-DA3,2024-05-23 14:00:00,10.110163449,3.494632557
Verizon,US-DA3,2024-05-23 15:00:00,3.542944531,2.206972175
Verizon,US-DA3,2024-05-23 16:00:00,1.609113628,10.506076429
Verizon,US-DA3,2024-05-23 17:00:00,8.76751056,8.260370310999999
Verizon,US-DA3,2024-05-23 18:00:00,1.797950447,3.809892921
Verizon,US-DA3,2024-05-23 19:00:00,0.963233318,3.530926697
Verizon,US-DA3,2024-05-23 20:00:00,2.359084464,3.859738403
Verizon,US-DA3,2024-05-23 21:00:00,0.51031918,3.921925321
Verizon,US-DA3,2024-05-23 22:00:00,3.540820261,11.534441237
Verizon,US-DA3,2024-05-23 23:00:00,1.97578903,5.593107691
Verizon,US-DA3,2024-05-24 00:00:00,2.654615706,4.758529572
Verizon,US-DA3,2024-05-24 01:00:00,1.475730623,6.024396975
Verizon,US-DA3,2024-05-24 02:00:00,4.545844102,4.027513731
Verizon,US-DA3,2024-05-24 03:00:00,0.554887438,5.213831443
Verizon,US-DA3,2024-05-24 04:00:00,0.856357918,4.488852228
Verizon,US-DA3,2024-05-24 05:00:00,9.482233297,4.253289017
Verizon,US-DA3,2024-05-24 06:00:00,1.684894739,12.246724393
Verizon,US-DA3,2024-05-24 07:00:00,2.584280407,2.554369804
Verizon,US-DA3,2024-05-24 08:00:00,0.939724233,6.076295011999999
Verizon,US-DA3,2024-05-24 09:00:00,1.258817944,3.291978208
Verizon,US-DA3,2024-05-24 10:00:00,6.159900453,12.28615992
Verizon,US-DA3,2024-05-24 11:00:00,1.974513781,6.276084675
Verizon,US-DA3,2024-05-24 12:00:00,9.039762718,2.6651748690000003
Verizon,US-DA3,2024-05-24 13:00:00,1.264598431,5.314301726
Verizon,US-DA3,2024-05-24 14:00:00,2.545900019,8.581789943
Verizon,US-DA3,2024-05-24 15:00:00,0.711647209,4.139551294
Verizon,US-DA3,2024-05-24 16:00:00,0.851432798,2.665354169
Verizon,US-DA3,2024-05-24 17:00:00,2.209582252,11.345376706
Verizon,US-DA3,2024-05-24 18:00:00,0.853885219,2.4521904670000003
Verizon,US-DA3,2024-05-24 19:00:00,10.45634823,9.802309033
Verizon,US-DA3,2024-05-24 20:00:00,1.126002625,5.780437697
Verizon,US-DA3,2024-05-24 21:00:00,0.738139543,3.301735561
Verizon,US-DA3,2024-05-24 22:00:00,1.612647822,12.62509154
Verizon,US-DA3,2024-05-24 23:00:00,7.298112579,3.018909745
Verizon,US-DA3,2024-05-25 00:00:00,3.276447776,3.556394909
Verizon,US-DA3,2024-05-25 01:00:00,1.609113628,1.890021164
Verizon,US-DA3,2024-05-25 02:00:00,9.280849231,10.786213634
Verizon,US-DA3,2024-05-25 03:00:00,0.866363463,4.278688324
Verizon,US-DA3,2024-05-25 04:00:00,3.243293205,12.290825521
Verizon,US-DA3,2024-05-25 05:00:00,1.28984261,5.293864294
Verizon,US-DA3,2024-05-25 06:00:00,1.23068301,4.409675608
Verizon,US-DA3,2024-05-25 07:00:00,0.8418628539999999,5.681522131
Verizon,US-DA3,2024-05-25 08:00:00,1.224762549,4.879078673
Verizon,US-DA3,2024-05-25 09:00:00,1.609704962,2.458294457
Verizon,US-DA3,2024-05-25 10:00:00,1.504884245,3.5086490020000003
Verizon,US-DA3,2024-05-25 11:00:00,8.408523137,4.796929924
Verizon,US-DA3,2024-05-25 12:00:00,1.938542693,1.409721851
Verizon,US-DA3,2024-05-25 13:00:00,10.203970662,2.503046178
Verizon,US-DA3,2024-05-25 14:00:00,1.175002123,1.996743584
Verizon,US-DA3,2024-05-25 15:00:00,1.181787792,4.723932899
Verizon,US-DA3,2024-05-25 16:00:00,1.438639864,2.481107224
Verizon,US-DA3,2024-05-25 17:00:00,1.709331371,3.656995875
Verizon,US-DA3,2024-05-25 18:00:00,8.846152425,5.067335205
Verizon,US-DA3,2024-05-25 19:00:00,0.58793805,7.385996089
Verizon,US-DA3,2024-05-25 20:00:00,10.903751193,4.712924844
Verizon,US-DA3,2024-05-25 21:00:00,0.555023761,11.549112296
Verizon,US-DA3,2024-05-25 22:00:00,8.846152425,1.444370114
Verizon,US-DA3,2024-05-25 23:00:00,0.892527505,3.983947498
Verizon,US-DA3,2024-05-26 00:00:00,0.656648523,4.492483514
Verizon,US-DA3,2024-05-26 01:00:00,1.556349468,7.920060316000001
Verizon,US-DA3,2024-05-26 02:00:00,1.367984412,10.992335786
Verizon,US-DA3,2024-05-26 03:00:00,1.005004637,12.483699179
Verizon,US-DA3,2024-05-26 04:00:00,1.155949323,2.382964534
Verizon,US-DA3,2024-05-26 05:00:00,0.0,2.302844175
Verizon,US-DA3,2024-05-26 06:00:00,1.302444425,4.014604812
Verizon,US-DA3,2024-05-26 07:00:00,0.69858444,3.898935288
Verizon,US-DA3,2024-05-26 08:00:00,1.253777737,2.026276498
Verizon,US-DA3,2024-05-26 09:00:00,12.612572085,4.072562756
Verizon,US-DA3,2024-05-26 10:00:00,1.708725911,3.90459657
Verizon,US-DA3,2024-05-26 11:00:00,9.496141986,2.12145173
Verizon,US-DA3,2024-05-26 12:00:00,1.107829517,1.890217033
Verizon,US-DA3,2024-05-26 13:00:00,0.75274246,10.165582246
Verizon,US-DA3,2024-05-26 14:00:00,2.760545006,3.620097737
Verizon,US-DA3,2024-05-26 15:00:00,2.17761098,4.487893077
Verizon,US-DA3,2024-05-26 16:00:00,1.195788567,4.021319529
Verizon,US-DA3,2024-05-26 17:00:00,10.696821605,8.289478646000001
Verizon,US-DA3,2024-05-26 18:00:00,7.784462305,3.05224201
Verizon,US-DA3,2024-05-26 19:00:00,0.5984128790000001,2.015180547
Verizon,US-DA3,2024-05-26 20:00:00,0.116991471,9.944554413
Verizon,US-DA3,2024-05-26 21:00:00,10.384517598,3.496863304
Verizon,US-DA3,2024-05-26 22:00:00,1.249980677,3.796771764
Verizon,US-DA3,2024-05-26 23:00:00,6.810092391,12.996758587
Verizon,US-DA3,2024-05-27 00:00:00,0.0,4.015602188
Verizon,US-DA3,2024-05-27 01:00:00,0.966891091,5.593107691
Verizon,US-DA3,2024-05-27 02:00:00,0.0,32.761258606
Verizon,US-DA3,2024-05-27 03:00:00,0.681617342,13.540461823
Verizon,US-DA3,2024-05-27 04:00:00,7.298112579,2.233032517
Verizon,US-DA3,2024-05-27 05:00:00,2.420211889,4.236029167
Verizon,US-DA3,2024-05-27 06:00:00,0.835361213,0.0
Verizon,US-DA3,2024-05-27 07:00:00,1.466961069,3.864929263
Verizon,US-DA3,2024-05-27 08:00:00,1.278498899,2.719666825
Verizon,US-DA3,2024-05-27 09:00:00,1.258749649,4.661999297
Verizon,US-DA3,2024-05-27 10:00:00,1.138167655,4.888663036
Verizon,US-DA3,2024-05-27 11:00:00,10.242084274,4.592582602
Verizon,US-DA3,2024-05-27 12:00:00,0.7437630829999999,10.932679133
Verizon,US-DA3,2024-05-27 13:00:00,0.616966009,0.0
Verizon,US-DA3,2024-05-27 14:00:00,0.371091108,1.965731814
Verizon,US-DA3,2024-05-27 15:00:00,11.169648003,9.898407986
Verizon,US-DA3,2024-05-27 16:00:00,1.099047191,2.954697861
Verizon,US-DA3,2024-05-27 17:00:00,1.094988562,7.540855437
Verizon,US-DA3,2024-05-27 18:00:00,0.836959207,1.6358166870000002
Verizon,US-DA3,2024-05-27 19:00:00,6.810092391,1.897630897
Verizon,US-DA3,2024-05-27 20:00:00,7.784462305,3.530926697
Verizon,US-DA3,2024-05-27 21:00:00,3.4596383,10.990114081
Verizon,US-DA3,2024-05-27 22:00:00,2.044479603,1.809898345
Verizon,US-DA3,2024-05-27 23:00:00,0.950073115,3.963524168
Verizon,US-DA3,2024-05-28 00:00:00,1.301138917,6.499742172
Verizon,US-DA3,2024-05-28 01:00:00,7.513855262,6.478874172
Verizon,US-DA3,2024-05-28 02:00:00,3.441458023,3.605046383
Verizon,US-DA3,2024-05-28 03:00:00,0.741191405,1.710514911
Verizon,US-DA3,2024-05-28 04:00:00,3.278951444,10.638195594
Verizon,US-DA3,2024-05-28 05:00:00,10.15966493,3.544245882
Verizon,US-DA3,2024-05-28 06:00:00,1.233013208,3.86319004
Verizon,US-DA3,2024-05-28 07:00:00,0.7533134659999999,3.386650789
Verizon,US-DA3,2024-05-28 08:00:00,2.35944035,3.162688623
Verizon,US-DA3,2024-05-28 09:00:00,1.181787792,2.463885075
Verizon,US-DA3,2024-05-28 10:00:00,4.466160327,11.776437318
Verizon,US-DA3,2024-05-28 11:00:00,1.218133004,1.852281828
Verizon,US-DA3,2024-05-28 12:00:00,0.622352757,4.990437102
Verizon,US-DA3,2024-05-28 13:00:00,4.359039237,11.316515315
Verizon,US-DA3,2024-05-28 14:00:00,4.299071228,0.0
Verizon,US-DA3,2024-05-28 15:00:00,2.362060309,11.161147976
Verizon,US-DA3,2024-05-28 16:00:00,4.218320505,3.894878814
Verizon,US-DA3,2024-05-28 17:00:00,1.130222724,11.062179491
Verizon,US-DA3,2024-05-28 18:00:00,6.251110631,3.976523115
Verizon,US-DA3,2024-05-28 19:00:00,0.99314522,0.0
Verizon,US-DA3,2024-05-28 20:00:00,0.738139543,10.952210604
Verizon,US-DA3,2024-05-28 21:00:00,1.147339899,5.797674421
Verizon,US-DA3,2024-05-28 22:00:00,1.518432094,10.606051833
Verizon,US-DA3,2024-05-28 23:00:00,1.244168122,2.443427227
Verizon,US-DA3,2024-05-29 00:00:00,0.0,9.579489447
Verizon,US-DA3,2024-05-29 01:00:00,1.445444321,11.085551135
Verizon,US-DA3,2024-05-29 02:00:00,25.41586434,0.0
Verizon,US-DA3,2024-05-29 03:00:00,1.383489557,4.559966045
Verizon,US-DA3,2024-05-29 04:00:00,2.185181284,2.033256693
Verizon,US-DA3,2024-05-29 05:00:00,3.57994234,4.477616394
Verizon,US-DA3,2024-05-29 06:00:00,7.263576243,11.672825172
Verizon,US-DA3,2024-05-29 07:00:00,0.6087192349999999,11.70839695
Verizon,US-DA3,2024-05-29 08:00:00,8.218065348,3.725163126
Verizon,US-DA3,2024-05-29 09:00:00,0.615918342,1.881530107
Verizon,US-DA3,2024-05-29 10:00:00,1.247707722,12.563565205
Verizon,US-DA3,2024-05-29 11:00:00,7.738381253,9.147207881
Verizon,US-DA3,2024-05-29 12:00:00,5.546453109,12.497711608
Verizon,US-DA3,2024-05-29 13:00:00,7.88396159,14.283415862
Verizon,US-DA3,2024-05-29 14:00:00,3.540820261,0.833865873
Verizon,US-DA3,2024-05-29 15:00:00,1.110646899,2.033834142
Verizon,US-DA3,2024-05-29 16:00:00,1.401796256,5.780437697
Verizon,US-DA3,2024-05-29 17:00:00,9.293342977,4.67166262
Verizon,US-DA3,2024-05-29 18:00:00,2.209976274,4.871701627
Verizon,US-DA3,2024-05-29 19:00:00,2.10139575,5.87558298
Verizon,US-DA3,2024-05-29 20:00:00,1.192434494,1.6609205299999998
Verizon,US-DA3,2024-05-29 21:00:00,1.493328951,3.560141696
Verizon,US-DA3,2024-05-29 22:00:00,8.028718236,1.489482692
Verizon,US-DA3,2024-05-29 23:00:00,0.62677656,10.388419494
Verizon,US-DA3,2024-05-30 00:00:00,9.142250296,13.741614516
Verizon,US-DA3,2024-05-30 01:00:00,11.37641808,1.444370114
Verizon,US-DA3,2024-05-30 02:00:00,1.391518371,4.774979732
Verizon,US-DA3,2024-05-30 03:00:00,1.618889514,11.43216589
Verizon,US-DA3,2024-05-30 04:00:00,10.026792226,1.712186426
Verizon,US-DA3,2024-05-30 05:00:00,1.15502018,2.6014715070000003
Verizon,US-DA3,2024-05-30 06:00:00,1.618497335,1.551004289
Verizon,US-DA3,2024-05-30 07:00:00,0.0,5.314301726
Verizon,US-DA3,2024-05-30 08:00:00,0.0,13.073768675
Verizon,US-DA3,2024-05-30 09:00:00,12.27609911,2.902824308
Verizon,US-DA3,2024-05-30 10:00:00,10.45634823,2.719666825
Verizon,US-DA3,2024-05-30 11:00:00,0.0,3.069231814
Verizon,US-DA3,2024-05-30 12:00:00,1.191947342,11.396393803
Verizon,US-DA3,2024-05-30 13:00:00,10.531940272,1.551004289
Verizon,US-DA3,2024-05-30 14:00:00,3.079744093,1.894989718
Verizon,US-DA3,2024-05-30 15:00:00,0.572947124,1.981074124
Verizon,US-DA3,2024-05-30 16:00:00,2.209582252,0.0
Verizon,US-DA3,2024-05-30 17:00:00,0.8667080540000001,2.040569341
Verizon,US-DA3,2024-05-30 18:00:00,1.442980435,4.587799848
Verizon,US-DA3,2024-05-30 19:00:00,1.253777737,9.542375251
Verizon,US-DA3,2024-05-30 20:00:00,1.36204719,7.985688144
Verizon,US-DA3,2024-05-30 21:00:00,0.741191405,4.405164125
Verizon,US-DA3,2024-05-30 22:00:00,1.326728931,3.901358389
Verizon,US-DA3,2024-05-30 23:00:00,1.405039896,4.796929924
Verizon,US-DA3,2024-05-31 00:00:00,0.971600529,3.855628553
